序号,本地时间,启动后时间,cmd_id,seq,类型,说明,来源录波,hero,engineer,infantry_3,infantry_4,reserved,aerial,sentry,coins_remaining,coins_total,occupancy_status_bits,sentry_posture,hero_x_cm,hero_y_cm,engineer_x_cm,engineer_y_cm,infantry_3_x_cm,infantry_3_y_cm,infantry_4_x_cm,infantry_4_y_cm,aerial_x_cm,aerial_y_cm,sentry_x_cm,sentry_y_cm,hero_heal_pct,hero_cooling,hero_defense_pct,hero_negative_defense_pct,hero_attack_pct,engineer_heal_pct,engineer_cooling,engineer_defense_pct,engineer_negative_defense_pct,engineer_attack_pct,infantry_3_heal_pct,infantry_3_cooling,infantry_3_defense_pct,infantry_3_negative_defense_pct,infantry_3_attack_pct,infantry_4_heal_pct,infantry_4_cooling,infantry_4_defense_pct,infantry_4_negative_defense_pct,infantry_4_attack_pct,sentry_heal_pct,sentry_cooling,sentry_defense_pct,sentry_negative_defense_pct,sentry_attack_pct
1,2026-05-30T18:10:37.000,01:23.00,0x0A02,46,血量,各机器人剩余血量,info_20260530_181037_loop000021.c64,150,250,200,200,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-05-30T18:10:37.000,01:23.00,0x0A03,47,发弹量,各机器人/单位剩余发弹量,info_20260530_181037_loop000021.c64,0,,0,0,,750,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-05-30T18:10:37.000,01:23.00,0x0A02,53,血量,各机器人剩余血量,info_20260530_181037_loop000021.c64,150,250,200,200,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-05-30T18:10:37.000,01:23.00,0x0A03,54,发弹量,各机器人/单位剩余发弹量,info_20260530_181037_loop000021.c64,0,,0,0,,750,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-05-30T18:10:37.000,01:23.00,0x0A05,56,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181037_loop000021.c64,,,,,,,,,,,3,,,,,,,,,,,,,0,80,0,0,0,0,0,0,0,0,0,95,0,0,0,0,95,0,0,0,0,70,0,0,0
6,2026-05-30T18:10:37.000,01:23.00,0x0A01,59,位置,各机器人场地坐标，单位 cm,info_20260530_181037_loop000021.c64,,,,,,,,,,,,210,877,157,643,226,619,315,669,154,1338,350,824,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-05-30T18:10:37.000,01:23.00,0x0A02,60,血量,各机器人剩余血量,info_20260530_181037_loop000021.c64,150,250,200,200,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-05-30T18:10:37.000,01:23.00,0x0A03,61,发弹量,各机器人/单位剩余发弹量,info_20260530_181037_loop000021.c64,0,,0,0,,750,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-05-30T18:10:37.000,01:23.00,0x0A04,62,经济/占领,经济与占领状态,info_20260530_181037_loop000021.c64,,,,,,,,0,0,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-05-30T18:10:37.000,01:23.00,0x0A01,66,位置,各机器人场地坐标，单位 cm,info_20260530_181037_loop000021.c64,,,,,,,,,,,,210,876,161,649,223,619,315,671,159,1330,348,825,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-05-30T18:10:37.000,01:23.00,0x0A02,67,血量,各机器人剩余血量,info_20260530_181037_loop000021.c64,150,250,200,200,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2026-05-30T18:10:37.000,01:23.00,0x0A03,68,发弹量,各机器人/单位剩余发弹量,info_20260530_181037_loop000021.c64,0,,0,0,,750,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2026-05-30T18:10:37.000,01:23.00,0x0A04,69,经济/占领,经济与占领状态,info_20260530_181037_loop000021.c64,,,,,,,,0,0,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2026-05-30T18:10:37.000,01:23.00,0x0A01,73,位置,各机器人场地坐标，单位 cm,info_20260530_181037_loop000021.c64,,,,,,,,,,,,209,874,155,655,224,619,315,671,158,1326,347,822,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-05-30T18:10:37.000,01:23.00,0x0A02,74,血量,各机器人剩余血量,info_20260530_181037_loop000021.c64,150,250,200,200,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2026-05-30T18:10:37.000,01:23.00,0x0A03,75,发弹量,各机器人/单位剩余发弹量,info_20260530_181037_loop000021.c64,0,,0,0,,750,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2026-05-30T18:10:37.000,01:23.00,0x0A04,76,经济/占领,经济与占领状态,info_20260530_181037_loop000021.c64,,,,,,,,0,0,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2026-05-30T18:10:37.000,01:23.00,0x0A02,81,血量,各机器人剩余血量,info_20260530_181037_loop000021.c64,150,250,200,200,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2026-05-30T18:10:37.000,01:23.00,0x0A03,82,发弹量,各机器人/单位剩余发弹量,info_20260530_181037_loop000021.c64,0,,0,0,,750,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2026-05-30T18:10:37.000,01:23.00,0x0A04,83,经济/占领,经济与占领状态,info_20260530_181037_loop000021.c64,,,,,,,,0,0,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2026-05-30T18:10:37.000,01:23.00,0x0A02,88,血量,各机器人剩余血量,info_20260530_181037_loop000021.c64,150,250,200,200,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2026-05-30T18:10:37.000,01:23.00,0x0A03,89,发弹量,各机器人/单位剩余发弹量,info_20260530_181037_loop000021.c64,0,,0,0,,750,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2026-05-30T18:11:52.000,02:38.00,0x0A05,87,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181152_loop000008.c64,,,,,,,,,,,3,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0
24,2026-05-30T18:11:52.000,02:38.00,0x0A01,90,位置,各机器人场地坐标，单位 cm,info_20260530_181152_loop000008.c64,,,,,,,,,,,,1096,1206,197,94,767,496,932,325,1236,1326,811,1060,,,,,,,,,,,,,,,,,,,,,,,,,
25,2026-05-30T18:11:52.000,02:38.00,0x0A02,91,血量,各机器人剩余血量,info_20260530_181152_loop000008.c64,150,250,0,0,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2026-05-30T18:11:52.000,02:38.00,0x0A03,92,发弹量,各机器人/单位剩余发弹量,info_20260530_181152_loop000008.c64,11,,81,65,,701,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2026-05-30T18:11:52.000,02:38.00,0x0A04,93,经济/占领,经济与占领状态,info_20260530_181152_loop000008.c64,,,,,,,,11,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2026-05-30T18:11:52.000,02:38.00,0x0A05,94,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181152_loop000008.c64,,,,,,,,,,,3,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0
29,2026-05-30T18:11:52.000,02:38.00,0x0A02,98,血量,各机器人剩余血量,info_20260530_181152_loop000008.c64,150,250,0,0,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2026-05-30T18:11:52.000,02:38.00,0x0A03,99,发弹量,各机器人/单位剩余发弹量,info_20260530_181152_loop000008.c64,11,,81,65,,701,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2026-05-30T18:11:52.000,02:38.00,0x0A04,100,经济/占领,经济与占领状态,info_20260530_181152_loop000008.c64,,,,,,,,11,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2026-05-30T18:11:52.000,02:38.00,0x0A05,101,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181152_loop000008.c64,,,,,,,,,,,3,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0
33,2026-05-30T18:11:52.000,02:38.00,0x0A01,104,位置,各机器人场地坐标，单位 cm,info_20260530_181152_loop000008.c64,,,,,,,,,,,,1097,1207,196,92,768,492,932,324,1235,1334,815,1051,,,,,,,,,,,,,,,,,,,,,,,,,
34,2026-05-30T18:11:52.000,02:38.00,0x0A02,105,血量,各机器人剩余血量,info_20260530_181152_loop000008.c64,150,250,0,0,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2026-05-30T18:11:52.000,02:38.00,0x0A03,106,发弹量,各机器人/单位剩余发弹量,info_20260530_181152_loop000008.c64,11,,81,64,,701,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2026-05-30T18:11:52.000,02:38.00,0x0A04,107,经济/占领,经济与占领状态,info_20260530_181152_loop000008.c64,,,,,,,,11,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2026-05-30T18:11:52.000,02:38.00,0x0A01,111,位置,各机器人场地坐标，单位 cm,info_20260530_181152_loop000008.c64,,,,,,,,,,,,1098,1209,195,91,770,493,933,325,1235,1330,817,1047,,,,,,,,,,,,,,,,,,,,,,,,,
38,2026-05-30T18:11:52.000,02:38.00,0x0A02,112,血量,各机器人剩余血量,info_20260530_181152_loop000008.c64,150,250,0,0,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2026-05-30T18:11:52.000,02:38.00,0x0A03,113,发弹量,各机器人/单位剩余发弹量,info_20260530_181152_loop000008.c64,11,,81,62,,701,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2026-05-30T18:11:52.000,02:38.00,0x0A04,114,经济/占领,经济与占领状态,info_20260530_181152_loop000008.c64,,,,,,,,11,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2026-05-30T18:12:59.000,03:45.00,0x0A02,117,血量,各机器人剩余血量,info_20260530_181259_loop000000.c64,150,250,180,160,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2026-05-30T18:12:59.000,03:45.00,0x0A03,118,发弹量,各机器人/单位剩余发弹量,info_20260530_181259_loop000000.c64,5,,65,33,,547,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2026-05-30T18:12:59.000,03:45.00,0x0A04,119,经济/占领,经济与占领状态,info_20260530_181259_loop000000.c64,,,,,,,,69,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2026-05-30T18:13:17.000,04:03.00,0x0A02,83,血量,各机器人剩余血量,info_20260530_181317_loop000000.c64,150,65,180,185,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2026-05-30T18:13:17.000,04:03.00,0x0A03,84,发弹量,各机器人/单位剩余发弹量,info_20260530_181317_loop000000.c64,2,,59,27,,501,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2026-05-30T18:13:17.000,04:03.00,0x0A04,85,经济/占领,经济与占领状态,info_20260530_181317_loop000000.c64,,,,,,,,67,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2026-05-30T18:13:17.000,04:03.00,0x0A05,86,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181317_loop000000.c64,,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,0,0,0,0,50,0,0,0,0,0,20,0,0,0,0,0,0,0,60,0,25,0
48,2026-05-30T18:13:17.000,04:03.00,0x0A01,89,位置,各机器人场地坐标，单位 cm,info_20260530_181317_loop000000.c64,,,,,,,,,,,,1037,1145,1194,464,834,486,915,395,1461,1322,873,1129,,,,,,,,,,,,,,,,,,,,,,,,,
49,2026-05-30T18:13:17.000,04:03.00,0x0A02,90,血量,各机器人剩余血量,info_20260530_181317_loop000000.c64,150,65,180,185,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2026-05-30T18:13:17.000,04:03.00,0x0A03,91,发弹量,各机器人/单位剩余发弹量,info_20260530_181317_loop000000.c64,2,,59,27,,500,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2026-05-30T18:13:17.000,04:03.00,0x0A04,92,经济/占领,经济与占领状态,info_20260530_181317_loop000000.c64,,,,,,,,67,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2026-05-30T18:13:17.000,04:03.00,0x0A01,96,位置,各机器人场地坐标，单位 cm,info_20260530_181317_loop000000.c64,,,,,,,,,,,,1037,1145,1191,475,836,489,920,401,1461,1324,874,1128,,,,,,,,,,,,,,,,,,,,,,,,,
53,2026-05-30T18:13:17.000,04:03.00,0x0A04,99,经济/占领,经济与占领状态,info_20260530_181317_loop000000.c64,,,,,,,,67,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2026-05-30T18:13:17.000,04:03.00,0x0A05,100,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181317_loop000000.c64,,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,0,0,0,0,50,0,0,0,0,0,20,0,0,0,0,0,0,0,60,0,25,0
55,2026-05-30T18:13:17.000,04:03.00,0x0A01,103,位置,各机器人场地坐标，单位 cm,info_20260530_181317_loop000000.c64,,,,,,,,,,,,1037,1144,1182,491,837,494,920,401,1462,1326,877,1130,,,,,,,,,,,,,,,,,,,,,,,,,
56,2026-05-30T18:13:17.000,04:03.00,0x0A02,104,血量,各机器人剩余血量,info_20260530_181317_loop000000.c64,150,65,180,185,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2026-05-30T18:13:17.000,04:03.00,0x0A03,105,发弹量,各机器人/单位剩余发弹量,info_20260530_181317_loop000000.c64,2,,59,27,,500,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2026-05-30T18:13:17.000,04:03.00,0x0A04,106,经济/占领,经济与占领状态,info_20260530_181317_loop000000.c64,,,,,,,,67,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2026-05-30T18:13:17.000,04:03.00,0x0A05,107,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181317_loop000000.c64,,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,0,0,0,0,50,0,0,0,0,0,20,0,0,0,0,0,0,0,60,0,25,0
60,2026-05-30T18:13:17.000,04:03.00,0x0A03,112,发弹量,各机器人/单位剩余发弹量,info_20260530_181317_loop000000.c64,2,,59,27,,500,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2026-05-30T18:13:17.000,04:03.00,0x0A04,113,经济/占领,经济与占领状态,info_20260530_181317_loop000000.c64,,,,,,,,67,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2026-05-30T18:13:17.000,04:03.00,0x0A01,117,位置,各机器人场地坐标，单位 cm,info_20260530_181317_loop000000.c64,,,,,,,,,,,,1036,1143,1188,518,841,499,935,419,1462,1326,876,1128,,,,,,,,,,,,,,,,,,,,,,,,,
63,2026-05-30T18:13:17.000,04:03.00,0x0A02,118,血量,各机器人剩余血量,info_20260530_181317_loop000000.c64,150,65,180,185,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2026-05-30T18:13:17.000,04:03.00,0x0A03,119,发弹量,各机器人/单位剩余发弹量,info_20260530_181317_loop000000.c64,2,,59,27,,500,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2026-05-30T18:13:17.000,04:03.00,0x0A04,120,经济/占领,经济与占领状态,info_20260530_181317_loop000000.c64,,,,,,,,67,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2026-05-30T18:13:17.000,04:03.00,0x0A05,121,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181317_loop000000.c64,,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,0,0,0,0,50,0,0,0,0,0,20,0,0,0,0,0,0,0,60,0,25,0
67,2026-05-30T18:13:17.000,04:03.00,0x0A01,124,位置,各机器人场地坐标，单位 cm,info_20260530_181317_loop000000.c64,,,,,,,,,,,,1035,1145,1188,531,841,501,939,426,1462,1326,876,1128,,,,,,,,,,,,,,,,,,,,,,,,,
68,2026-05-30T18:13:17.000,04:03.00,0x0A02,125,血量,各机器人剩余血量,info_20260530_181317_loop000000.c64,150,65,180,185,0,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2026-05-30T18:13:35.000,04:21.00,0x0A05,52,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181335_loop000000.c64,,,,,,,,,,,3,,,,,,,,,,,,,0,0,0,20,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0
70,2026-05-30T18:13:35.000,04:21.00,0x0A01,55,位置,各机器人场地坐标，单位 cm,info_20260530_181335_loop000000.c64,,,,,,,,,,,,1170,1312,1275,780,931,537,990,442,1465,1329,880,1138,,,,,,,,,,,,,,,,,,,,,,,,,
71,2026-05-30T18:13:35.000,04:21.00,0x0A02,56,血量,各机器人剩余血量,info_20260530_181335_loop000000.c64,150,55,180,185,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2026-05-30T18:13:35.000,04:21.00,0x0A03,57,发弹量,各机器人/单位剩余发弹量,info_20260530_181335_loop000000.c64,2,,45,9,,457,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2026-05-30T18:13:35.000,04:21.00,0x0A04,58,经济/占领,经济与占领状态,info_20260530_181335_loop000000.c64,,,,,,,,50,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2026-05-30T18:13:35.000,04:21.00,0x0A01,62,位置,各机器人场地坐标，单位 cm,info_20260530_181335_loop000000.c64,,,,,,,,,,,,1170,1312,1287,782,932,536,984,445,1465,1330,880,1139,,,,,,,,,,,,,,,,,,,,,,,,,
75,2026-05-30T18:13:35.000,04:21.00,0x0A02,63,血量,各机器人剩余血量,info_20260530_181335_loop000000.c64,150,55,180,185,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2026-05-30T18:13:35.000,04:21.00,0x0A03,64,发弹量,各机器人/单位剩余发弹量,info_20260530_181335_loop000000.c64,2,,45,9,,457,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2026-05-30T18:13:35.000,04:21.00,0x0A04,65,经济/占领,经济与占领状态,info_20260530_181335_loop000000.c64,,,,,,,,49,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2026-05-30T18:13:35.000,04:21.00,0x0A05,66,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181335_loop000000.c64,,,,,,,,,,,3,,,,,,,,,,,,,0,0,0,20,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0
79,2026-05-30T18:13:35.000,04:21.00,0x0A01,69,位置,各机器人场地坐标，单位 cm,info_20260530_181335_loop000000.c64,,,,,,,,,,,,1170,1326,1293,788,930,534,986,446,1465,1332,881,1141,,,,,,,,,,,,,,,,,,,,,,,,,
80,2026-05-30T18:13:35.000,04:21.00,0x0A02,70,血量,各机器人剩余血量,info_20260530_181335_loop000000.c64,150,55,180,185,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2026-05-30T18:13:53.000,04:39.00,0x0A02,43,血量,各机器人剩余血量,info_20260530_181353_loop000000.c64,150,55,103,185,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2026-05-30T18:13:53.000,04:39.00,0x0A03,44,发弹量,各机器人/单位剩余发弹量,info_20260530_181353_loop000000.c64,2,,31,65534,,424,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2026-05-30T18:13:53.000,04:39.00,0x0A04,45,经济/占领,经济与占领状态,info_20260530_181353_loop000000.c64,,,,,,,,81,550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2026-05-30T18:13:53.000,04:39.00,0x0A05,46,Buff/哨兵姿态,增益、冷却、哨兵姿态等状态,info_20260530_181353_loop000000.c64,,,,,,,,,,,3,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
85,2026-05-30T18:13:53.000,04:39.00,0x0A01,49,位置,各机器人场地坐标，单位 cm,info_20260530_181353_loop000000.c64,,,,,,,,,,,,1212,1335,1295,817,861,448,1025,334,1475,1354,848,1139,,,,,,,,,,,,,,,,,,,,,,,,,
86,2026-05-30T18:13:53.000,04:39.00,0x0A02,50,血量,各机器人剩余血量,info_20260530_181353_loop000000.c64,150,55,83,185,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2026-05-30T18:13:53.000,04:39.00,0x0A03,51,发弹量,各机器人/单位剩余发弹量,info_20260530_181353_loop000000.c64,2,,31,65534,,424,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2026-05-30T18:13:53.000,04:39.00,0x0A04,52,经济/占领,经济与占领状态,info_20260530_181353_loop000000.c64,,,,,,,,81,550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2026-05-30T18:14:11.000,04:57.00,0x0A01,243,位置,各机器人场地坐标，单位 cm,info_20260530_181411_loop000000.c64,,,,,,,,,,,,1212,1338,1293,816,835,576,542,484,1575,1356,888,1152,,,,,,,,,,,,,,,,,,,,,,,,,
90,2026-05-30T18:14:11.000,04:57.00,0x0A02,244,血量,各机器人剩余血量,info_20260530_181411_loop000000.c64,165,55,0,225,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2026-05-30T18:14:11.000,04:57.00,0x0A01,250,位置,各机器人场地坐标，单位 cm,info_20260530_181411_loop000000.c64,,,,,,,,,,,,1212,1338,1295,815,835,576,542,484,1575,1356,886,1153,,,,,,,,,,,,,,,,,,,,,,,,,
92,2026-05-30T18:14:29.000,05:15.00,0x0A02,210,血量,各机器人剩余血量,info_20260530_181429_loop000000.c64,165,55,23,180,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2026-05-30T18:14:29.000,05:15.00,0x0A03,211,发弹量,各机器人/单位剩余发弹量,info_20260530_181429_loop000000.c64,10,,31,27,,347,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2026-05-30T18:14:29.000,05:15.00,0x0A04,212,经济/占领,经济与占领状态,info_20260530_181429_loop000000.c64,,,,,,,,206,850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2026-05-30T18:14:29.000,05:15.00,0x0A01,216,位置,各机器人场地坐标，单位 cm,info_20260530_181429_loop000000.c64,,,,,,,,,,,,723,1060,1303,822,872,538,1022,333,1575,1352,875,1107,,,,,,,,,,,,,,,,,,,,,,,,,
96,2026-05-30T18:14:47.000,05:33.00,0x0A02,183,血量,各机器人剩余血量,info_20260530_181447_loop000000.c64,165,55,23,145,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2026-05-30T18:14:47.000,05:33.00,0x0A03,184,发弹量,各机器人/单位剩余发弹量,info_20260530_181447_loop000000.c64,10,,31,8,,345,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2026-05-30T18:14:47.000,05:33.00,0x0A04,185,经济/占领,经济与占领状态,info_20260530_181447_loop000000.c64,,,,,,,,288,950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2026-05-30T18:14:47.000,05:33.00,0x0A01,189,位置,各机器人场地坐标，单位 cm,info_20260530_181447_loop000000.c64,,,,,,,,,,,,512,1269,1140,762,594,579,1025,316,1379,1299,907,1158,,,,,,,,,,,,,,,,,,,,,,,,,
100,2026-05-30T18:14:47.000,05:33.00,0x0A02,190,血量,各机器人剩余血量,info_20260530_181447_loop000000.c64,165,55,23,145,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2026-05-30T18:14:47.000,05:33.00,0x0A03,191,发弹量,各机器人/单位剩余发弹量,info_20260530_181447_loop000000.c64,10,,31,8,,345,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2026-05-30T18:14:47.000,05:33.00,0x0A04,192,经济/占领,经济与占领状态,info_20260530_181447_loop000000.c64,,,,,,,,288,950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2026-05-30T18:14:47.000,05:33.00,0x0A01,196,位置,各机器人场地坐标，单位 cm,info_20260530_181447_loop000000.c64,,,,,,,,,,,,511,1268,1138,750,596,580,1023,316,1379,1299,906,1158,,,,,,,,,,,,,,,,,,,,,,,,,
104,2026-05-30T18:14:47.000,05:33.00,0x0A02,197,血量,各机器人剩余血量,info_20260530_181447_loop000000.c64,165,55,23,145,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2026-05-30T18:14:47.000,05:33.00,0x0A03,198,发弹量,各机器人/单位剩余发弹量,info_20260530_181447_loop000000.c64,10,,31,8,,345,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2026-05-30T18:14:47.000,05:33.00,0x0A04,199,经济/占领,经济与占领状态,info_20260530_181447_loop000000.c64,,,,,,,,288,950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2026-05-30T18:14:47.000,05:33.00,0x0A01,203,位置,各机器人场地坐标，单位 cm,info_20260530_181447_loop000000.c64,,,,,,,,,,,,511,1267,1132,733,596,580,1023,315,1383,1299,909,1157,,,,,,,,,,,,,,,,,,,,,,,,,
108,2026-05-30T18:14:47.000,05:33.00,0x0A02,204,血量,各机器人剩余血量,info_20260530_181447_loop000000.c64,165,55,23,145,0,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2026-05-30T18:14:47.000,05:33.00,0x0A03,205,发弹量,各机器人/单位剩余发弹量,info_20260530_181447_loop000000.c64,10,,31,8,,345,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
